,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category,step,epoch,city,simulation_state
0,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-04-13 19:16:47+00:00,New York City,Community and Government,Education,,,,
1,830,40.718150884309296,-74.0069824571169,15895,Library,2012-04-13 19:16:57+00:00,New York City,Community and Government,Library,,,,
2,830,40.760302,-73.99527,31021,General Entertainment,2012-04-13 22:45:51+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
3,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-04-27 13:58:08+00:00,New York City,Community and Government,Education,,,,
4,830,40.718150884309296,-74.0069824571169,15895,Library,2012-04-27 17:21:01+00:00,New York City,Community and Government,Library,,,,
5,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-07-13 14:20:51+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
6,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-06-08 23:25:53+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
7,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-05-04 19:23:07+00:00,New York City,Community and Government,Education,,,,
8,830,40.718150884309296,-74.0069824571169,15895,Library,2012-05-04 19:23:19+00:00,New York City,Community and Government,Library,,,,
9,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-05-04 22:58:03+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
10,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-05-11 00:23:21+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
11,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-05-11 11:56:46+00:00,New York City,Community and Government,Education,,,,
12,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-10-12 01:20:04+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
13,830,40.76000064275873,-73.99648189544678,31717,Bar,2012-10-12 04:39:22+00:00,New York City,Dining and Drinking,Bar,,,,
14,830,40.75929552224398,-73.97452889871566,25116,Building,2012-10-19 14:06:55+00:00,New York City,Landmarks and Outdoors,Structure,,,,
15,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-10-26 15:48:54+00:00,New York City,Community and Government,Education,,,,
16,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-09-14 22:35:06+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
17,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-04-09 15:05:52+00:00,New York City,Community and Government,Education,,,,
18,830,40.718150884309296,-74.0069824571169,15895,Library,2012-04-09 17:40:35+00:00,New York City,Community and Government,Library,,,,
19,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-04-16 14:57:32+00:00,New York City,Community and Government,Education,,,,
20,830,40.760302,-73.99527,31021,General Entertainment,2012-04-16 17:11:13+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
21,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-04-23 21:26:56+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
22,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-07-02 23:25:14+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
23,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-06-04 20:59:18+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
24,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-05-07 02:55:12+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
25,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-05-07 16:33:08+00:00,New York City,Community and Government,Education,,,,
26,830,40.718150884309296,-74.0069824571169,15895,Library,2012-05-07 16:33:15+00:00,New York City,Community and Government,Library,,,,
27,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-05-07 22:31:04+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
28,830,40.718150884309296,-74.0069824571169,15895,Library,2012-05-14 18:19:45+00:00,New York City,Community and Government,Library,,,,
29,830,40.76421262848506,-73.9870174251268,21988,Bar,2012-05-28 06:16:46+00:00,New York City,Dining and Drinking,Bar,,,,
30,830,40.729923697132776,-73.981243878201,26933,Bar,2012-04-14 04:52:55+00:00,New York City,Dining and Drinking,Bar,,,,
31,830,40.760302,-73.99527,31021,General Entertainment,2012-04-14 13:13:35+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
32,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-04-14 17:22:30+00:00,New York City,Community and Government,Education,,,,
33,830,40.718150884309296,-74.0069824571169,15895,Library,2012-04-14 17:22:41+00:00,New York City,Community and Government,Library,,,,
34,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-04-28 02:02:43+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
35,830,40.729923697132776,-73.981243878201,26933,Bar,2012-04-28 04:50:33+00:00,New York City,Dining and Drinking,Bar,,,,
36,830,40.725379,-73.983596,1722,Bar,2012-04-28 06:02:03+00:00,New York City,Dining and Drinking,Bar,,,,
37,830,40.760306,-73.995045,9291,Sandwich Place,2012-04-28 06:36:24+00:00,New York City,Dining and Drinking,Restaurant,,,,
38,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-04-28 09:16:45+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
39,830,40.72263027976205,-73.98305006325245,2750,Tapas Restaurant,2012-04-28 17:45:50+00:00,New York City,Dining and Drinking,Restaurant,,,,
40,830,40.76271587683453,-73.98763664066797,1703,Burrito Place,2012-08-11 17:37:16+00:00,New York City,Dining and Drinking,Restaurant,,,,
41,830,40.76157286270484,-73.98706907635375,26776,Design Studio,2012-05-12 03:40:00+00:00,New York City,Business and Professional Services,Design Studio,,,,
42,830,40.718150884309296,-74.0069824571169,15895,Library,2012-05-12 19:04:44+00:00,New York City,Community and Government,Library,,,,
43,830,40.71501300319713,-73.95146369934082,671,Bar,2012-05-19 04:44:44+00:00,New York City,Dining and Drinking,Bar,,,,
44,830,40.713650054598894,-73.94946331393868,1031,Bar,2012-05-19 06:34:51+00:00,New York City,Dining and Drinking,Bar,,,,
45,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-05-19 16:46:56+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
46,830,40.759458456654,-73.99512649750574,25933,Hotel,2012-05-19 17:08:43+00:00,New York City,Travel and Transportation,Lodging,,,,
47,830,40.760306,-73.995045,9291,Sandwich Place,2012-05-26 00:14:50+00:00,New York City,Dining and Drinking,Restaurant,,,,
48,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-05-26 00:15:03+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
49,830,40.74450047047283,-73.99849513376128,562,Bar,2012-05-26 04:21:52+00:00,New York City,Dining and Drinking,Bar,,,,
50,830,40.76171380095544,-73.99395004329756,6398,Bar,2012-05-26 04:59:23+00:00,New York City,Dining and Drinking,Bar,,,,
51,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-10-13 01:03:04+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
52,830,40.72091881728302,-73.98791845009258,46,Music Venue,2012-10-13 06:25:09+00:00,New York City,Arts and Entertainment,Performing Arts Venue,,,,
53,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-10-27 00:15:12+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
54,830,40.729923697132776,-73.981243878201,26933,Bar,2012-10-27 05:57:23+00:00,New York City,Dining and Drinking,Bar,,,,
55,830,40.72200846670462,-73.98046908484366,21673,Bar,2012-10-27 06:52:56+00:00,New York City,Arts and Entertainment,Night Club,,,,
56,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-10-27 08:41:05+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
57,830,40.760871,-73.990166,6823,Bar,2012-09-15 05:03:29+00:00,New York City,Dining and Drinking,Bar,,,,
58,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-09-15 14:39:41+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
59,830,40.73939794092962,-73.99320973426613,26195,General Entertainment,2012-04-08 16:06:48+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
60,830,40.760302,-73.99527,31021,General Entertainment,2012-04-08 22:22:57+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
61,830,40.760302,-73.99527,31021,General Entertainment,2012-04-15 01:50:01+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
62,830,40.7356138,-74.0329045,34562,Bike Rental / Bike Share,2012-04-22 17:16:18+00:00,New York City,Travel and Transportation,Bike Rental,,,,
63,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-04-22 18:10:20+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
64,830,40.760531,-73.994832,9788,Donut Shop,2012-04-29 16:24:56+00:00,New York City,Dining and Drinking,Donut Shop,,,,
65,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-06-03 23:51:36+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
66,830,40.76156484439532,-73.98662143192519,26776,Design Studio,2012-06-10 04:31:50+00:00,New York City,Business and Professional Services,Design Studio,,,,
67,830,40.760871,-73.990166,6823,Bar,2012-06-10 07:22:43+00:00,New York City,Dining and Drinking,Bar,,,,
68,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-05-06 19:23:13+00:00,New York City,Community and Government,Education,,,,
69,830,40.718150884309296,-74.0069824571169,15895,Library,2012-05-06 19:23:27+00:00,New York City,Community and Government,Library,,,,
70,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-05-13 04:34:33+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
71,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-05-13 19:04:26+00:00,New York City,Community and Government,Education,,,,
72,830,40.718150884309296,-74.0069824571169,15895,Library,2012-05-13 19:04:38+00:00,New York City,Community and Government,Library,,,,
73,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-05-27 05:56:54+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
74,830,40.74212740110424,-73.9985812139799,1181,Bar,2012-10-28 02:37:09+00:00,New York City,Dining and Drinking,Bar,,,,
75,830,40.76040627582441,-73.995080587233,31021,General Entertainment,2012-10-28 12:09:40+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
76,830,40.72356611811565,-73.9981221190337,1825,Clothing Store,2012-04-12 00:05:41+00:00,New York City,Retail,Fashion Retail,,,,
77,830,40.760302,-73.99527,31021,General Entertainment,2012-04-12 01:32:44+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
78,830,40.73963320962857,-74.00200717527068,31368,Bar,2012-04-12 02:15:46+00:00,New York City,Arts and Entertainment,Night Club,,,,
79,830,40.718005536050974,-74.00696396827698,21018,Law School,2012-04-12 21:14:07+00:00,New York City,Community and Government,Education,,,,
80,830,40.718150884309296,-74.0069824571169,15895,Library,2012-04-12 21:14:24+00:00,New York City,Community and Government,Library,,,,
81,830,40.760302,-73.99527,31021,General Entertainment,2012-04-12 22:25:43+00:00,New York City,Arts and Entertainment,General Entertainment,,,,
