,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category
43618,291,40.73873814141607,-74.00931358337402,30445,Bar,2012-04-13 00:56:32+00:00,New York City,Dining and Drinking,Bar
43619,291,40.74831361076324,-73.98822069168091,10073,Neighborhood,2012-04-13 22:58:40+00:00,New York City,Landmarks and Outdoors,States and Municipalities
43620,291,40.7646651291205,-73.98807048797607,25701,Neighborhood,2012-04-13 23:33:33+00:00,New York City,Landmarks and Outdoors,States and Municipalities
43621,291,40.72522198518015,-74.00795798740558,14683,Event Space,2012-04-20 00:27:25+00:00,New York City,Business and Professional Services,Event Space
43622,291,40.740073,-73.995494,2637,Caf�,2012-04-20 17:49:33+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House"
43623,291,40.70562922311935,-74.00100866021788,27026,Beer Garden,2012-07-13 00:10:08+00:00,New York City,Dining and Drinking,Bar
43624,291,40.70562922311935,-74.00100866021788,27026,Beer Garden,2012-07-13 00:10:22+00:00,New York City,Dining and Drinking,Bar
43625,291,40.71834202528393,-74.00061816553153,9550,Neighborhood,2012-07-13 04:30:47+00:00,New York City,Landmarks and Outdoors,States and Municipalities
43626,291,40.71554971735815,-73.99845600128174,8398,Chinese Restaurant,2012-07-13 04:31:04+00:00,New York City,Dining and Drinking,Restaurant
43627,291,40.72283559060512,-73.98873567581177,30671,Other Great Outdoors,2012-07-13 05:32:43+00:00,New York City,Landmarks and Outdoors,Other Great Outdoors
43628,291,40.74521157611056,-73.98263849837286,2989,Caf�,2012-07-20 13:52:40+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House"
43629,291,40.745756322699165,-73.97885635680333,9810,Neighborhood,2012-06-01 13:36:07+00:00,New York City,Landmarks and Outdoors,States and Municipalities
43630,291,40.73314276782482,-73.9872010738706,35922,Donut Shop,2012-06-01 19:09:33+00:00,New York City,Dining and Drinking,Donut Shop
43631,291,40.74989042341799,-73.9923620223999,3570,Donut Shop,2012-06-01 19:12:19+00:00,New York City,Dining and Drinking,Donut Shop
43632,291,40.744962,-73.984296,3635,Bar,2012-06-08 00:20:17+00:00,New York City,Dining and Drinking,Bar
43633,291,40.745756322699165,-73.97885635680333,9810,Neighborhood,2012-06-08 14:07:52+00:00,New York City,Landmarks and Outdoors,States and Municipalities
