,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category
135143,864,40.717891692153806,-74.0119743347168,1718,Community College,2012-04-06 14:37:29+00:00,New York City,Community and Government,Education
135144,864,40.76815921628347,-73.96420955657959,2992,University,2012-04-06 16:07:10+00:00,New York City,Community and Government,Education
135145,864,40.76815921628347,-73.96420955657959,2992,University,2012-04-06 16:07:30+00:00,New York City,Community and Government,Education
135146,864,40.71056828033833,-74.01106817427426,3192,Department Store,2012-04-13 18:43:07+00:00,New York City,Retail,Department Store
135147,864,40.74279177041206,-73.99300887473368,7079,Department Store,2012-04-13 19:34:27+00:00,New York City,Retail,Department Store
135148,864,40.70184588736095,-73.80836248397826,9881,Coffee Shop,2012-04-20 13:00:19+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House"
135149,864,40.70181618149312,-73.79611827391251,10659,University,2012-04-20 13:05:35+00:00,New York City,Community and Government,Education
135150,864,40.70708460638222,-73.80252918204906,22382,Coffee Shop,2012-04-27 12:46:06+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House"
135151,864,40.70284708939551,-73.79943290006187,24405,Sandwich Place,2012-04-27 12:49:44+00:00,New York City,Dining and Drinking,Restaurant
135152,864,40.70181618149312,-73.79611827391251,10659,University,2012-04-27 16:42:36+00:00,New York City,Community and Government,Education
135153,864,40.71205124270293,-73.94072661630715,23027,Bank,2012-04-27 17:06:10+00:00,New York City,Business and Professional Services,Financial Service
135154,864,40.651460565864575,-73.87214540094983,9259,Electronics Store,2012-06-08 00:26:14+00:00,New York City,Retail,Computers and Electronics Retail
135155,864,40.63124448303586,-73.8853582735407,14616,Park,2012-06-08 22:49:58+00:00,New York City,Landmarks and Outdoors,Park
135156,864,40.70344664573301,-73.80027734538457,19449,Fast Food Restaurant,2012-05-04 12:36:03+00:00,New York City,Dining and Drinking,Restaurant
135157,864,40.70184588736095,-73.80836248397826,9881,Coffee Shop,2012-05-04 12:52:19+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House"
