,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category,step,epoch,city,simulation_state
0,966,40.74697,-73.98138,2842,Coffee Shop,2012-04-27 12:06:33+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House",,,,
1,966,40.7465648747259,-73.98202440761015,26270,Arts & Entertainment,2012-04-27 12:19:06+00:00,New York City,Arts and Entertainment,Arts and Entertainment,,,,
2,966,40.74696599525917,-73.98107170216927,2842,Coffee Shop,2012-08-10 12:09:59+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House",,,,
3,966,40.7465648747259,-73.98202440761015,26270,Arts & Entertainment,2012-08-10 12:22:32+00:00,New York City,Arts and Entertainment,Arts and Entertainment,,,,
4,966,40.74696599525917,-73.98107170216927,2842,Coffee Shop,2012-07-06 12:16:13+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House",,,,
5,966,40.7465648747259,-73.98202440761015,26270,Arts & Entertainment,2012-07-06 12:22:51+00:00,New York City,Arts and Entertainment,Arts and Entertainment,,,,
6,966,40.74696599525917,-73.98107170216927,2842,Coffee Shop,2012-06-01 12:08:41+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House",,,,
7,966,40.7465648747259,-73.98202440761015,26270,Arts & Entertainment,2012-06-01 12:18:31+00:00,New York City,Arts and Entertainment,Arts and Entertainment,,,,
8,966,40.74697,-73.98138,2842,Coffee Shop,2012-05-04 12:18:43+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House",,,,
9,966,40.7465648747259,-73.98202440761015,26270,Arts & Entertainment,2012-05-04 12:26:48+00:00,New York City,Arts and Entertainment,Arts and Entertainment,,,,
10,966,40.74303711661063,-74.00573147570121,2103,Music Venue,2012-05-04 23:16:52+00:00,New York City,Arts and Entertainment,Performing Arts Venue,,,,
11,966,40.74697,-73.98138,2842,Coffee Shop,2012-05-11 12:17:55+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House",,,,
12,966,40.7465648747259,-73.98202440761015,26270,Arts & Entertainment,2012-05-11 12:26:33+00:00,New York City,Arts and Entertainment,Arts and Entertainment,,,,
13,966,40.741902,-73.98257443333334,1388,Bar,2012-05-11 22:00:45+00:00,New York City,Dining and Drinking,Bar,,,,
14,966,40.74696599525917,-73.98107170216927,2842,Coffee Shop,2012-10-12 12:23:17+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House",,,,
15,966,40.7465648747259,-73.98202440761015,26270,Arts & Entertainment,2012-10-12 12:39:11+00:00,New York City,Arts and Entertainment,Arts and Entertainment,,,,
16,966,40.74696599525917,-73.98107170216927,2842,Coffee Shop,2012-10-19 12:18:51+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House",,,,
17,966,40.7465648747259,-73.98202440761015,26270,Arts & Entertainment,2012-10-19 12:33:36+00:00,New York City,Arts and Entertainment,Arts and Entertainment,,,,
18,966,40.74696599525917,-73.98107170216927,2842,Coffee Shop,2012-08-06 12:17:34+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House",,,,
