,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category
91676,579,40.6091068769823,-73.95825127574912,23374,Clothing Store,2012-04-20 15:41:06+00:00,New York City,Retail,Fashion Retail
91677,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-20 16:53:59+00:00,New York City,Retail,Department Store
91678,579,40.738665,-73.975303,3915,Medical Center,2012-04-27 12:09:27+00:00,New York City,Health and Medicine,Hospital
91679,579,40.59855225,-73.959401,24178,Chinese Restaurant,2012-04-27 17:33:21+00:00,New York City,Dining and Drinking,Restaurant
91680,579,40.71540176868439,-73.996485,20479,Cosmetics Shop,2012-04-27 22:46:25+00:00,New York City,Retail,Cosmetics Store
91681,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-06-01 12:53:18+00:00,New York City,Retail,Department Store
91682,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-06-08 12:57:56+00:00,New York City,Retail,Department Store
91683,579,40.61429110761208,-73.99510928115475,13898,Bar,2012-05-04 00:39:31+00:00,New York City,Dining and Drinking,Bar
91684,579,40.7480325,-73.987227,1962,Bakery,2012-05-11 02:44:09+00:00,New York City,Dining and Drinking,Bakery
91685,579,40.738665,-73.975303,3915,Medical Center,2012-05-11 15:18:21+00:00,New York City,Health and Medicine,Hospital
91686,579,40.58414368954832,-73.93951538728527,2010,American Restaurant,2012-05-11 23:24:19+00:00,New York City,Dining and Drinking,Restaurant
91687,579,40.71540176868439,-73.996485,20479,Cosmetics Shop,2012-05-18 15:15:48+00:00,New York City,Retail,Cosmetics Store
91688,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-25 17:41:29+00:00,New York City,Retail,Department Store
91689,579,40.738665,-73.975303,3915,Medical Center,2012-04-09 14:15:11+00:00,New York City,Health and Medicine,Hospital
91690,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-09 17:57:26+00:00,New York City,Retail,Department Store
91691,579,40.58532514916689,-73.95202340155454,9587,Gym / Fitness Center,2012-04-16 17:05:14+00:00,New York City,Sports and Recreation,Gym and Studio
91692,579,40.60766386825789,-73.96209695947645,14122,Fast Food Restaurant,2012-04-23 21:47:19+00:00,New York City,Dining and Drinking,Restaurant
91693,579,40.6041278137427,-73.99744495198001,7828,Asian Restaurant,2012-06-04 00:22:30+00:00,New York City,Dining and Drinking,Restaurant
91694,579,40.738665,-73.975303,3915,Medical Center,2012-06-04 14:22:55+00:00,New York City,Health and Medicine,Hospital
91695,579,40.60003,-73.944664,18914,Chinese Restaurant,2012-06-11 02:53:10+00:00,New York City,Dining and Drinking,Restaurant
91696,579,40.738665,-73.975303,3915,Medical Center,2012-06-11 18:37:27+00:00,New York City,Health and Medicine,Hospital
91697,579,40.59927415807653,-73.95231614483886,14765,Pizza Place,2012-06-18 02:13:57+00:00,New York City,Dining and Drinking,Restaurant
91698,579,40.583707,-73.9502539,1999,Diner,2012-06-18 09:34:33+00:00,New York City,Dining and Drinking,Restaurant
91699,579,40.59868996680201,-73.95850383046456,7577,Vietnamese Restaurant,2012-06-18 17:57:39+00:00,New York City,Dining and Drinking,Restaurant
91700,579,40.59540313194599,-74.0000675263211,19542,Miscellaneous Shop,2012-06-18 19:51:26+00:00,New York City,Retail,Miscellaneous Store
91701,579,40.594107971883865,-73.9992580631844,8429,Electronics Store,2012-06-18 20:03:43+00:00,New York City,Retail,Computers and Electronics Retail
91702,579,40.738665,-73.975303,3915,Medical Center,2012-05-07 13:53:55+00:00,New York City,Health and Medicine,Hospital
91703,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-07 17:00:26+00:00,New York City,Retail,Department Store
91704,579,40.738665,-73.975303,3915,Medical Center,2012-05-14 13:15:08+00:00,New York City,Health and Medicine,Hospital
91705,579,40.58532514916689,-73.95202340155454,9587,Gym / Fitness Center,2012-05-14 16:41:44+00:00,New York City,Sports and Recreation,Gym and Studio
91706,579,40.59896507038094,-73.93760204315186,21211,Food & Drink Shop,2012-05-14 19:18:06+00:00,New York City,Retail,Food and Beverage Retail
91707,579,40.59879361071786,-73.95654078284268,19029,Food & Drink Shop,2012-05-14 20:09:51+00:00,New York City,Retail,Food and Beverage Retail
91708,579,40.58532514916689,-73.95202340155454,9587,Gym / Fitness Center,2012-05-21 15:42:32+00:00,New York City,Sports and Recreation,Gym and Studio
91709,579,40.75656797846801,-73.99236038395,18297,Bar,2012-05-28 01:43:40+00:00,New York City,Dining and Drinking,Bar
91710,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-28 15:04:13+00:00,New York City,Retail,Department Store
91711,579,40.75060566631584,-73.98532390594482,21827,Bar,2012-04-14 02:23:56+00:00,New York City,Arts and Entertainment,Night Club
91712,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-14 16:47:44+00:00,New York City,Retail,Department Store
91713,579,40.75060566631584,-73.98532390594482,21827,Bar,2012-04-21 02:20:35+00:00,New York City,Arts and Entertainment,Night Club
91714,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-21 16:39:03+00:00,New York City,Retail,Department Store
91715,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-28 15:38:37+00:00,New York City,Retail,Department Store
91716,579,40.71634664858483,-73.9885425567627,113,Donut Shop,2012-06-02 22:16:24+00:00,New York City,Dining and Drinking,Donut Shop
91717,579,40.75060566631584,-73.98532390594482,21827,Bar,2012-06-09 02:37:30+00:00,New York City,Arts and Entertainment,Night Club
91718,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-06-09 12:52:28+00:00,New York City,Retail,Department Store
91719,579,40.585422404131165,-73.94927388906841,13056,Food & Drink Shop,2012-06-09 23:44:15+00:00,New York City,Retail,Food and Beverage Retail
91720,579,40.75060566631584,-73.98532390594482,21827,Bar,2012-05-05 03:10:36+00:00,New York City,Arts and Entertainment,Night Club
91721,579,40.61000618011367,-74.00673570454957,6310,Diner,2012-05-05 07:10:16+00:00,New York City,Dining and Drinking,Restaurant
91722,579,40.75060566631584,-73.98532390594482,21827,Bar,2012-05-12 02:06:22+00:00,New York City,Arts and Entertainment,Night Club
91723,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-12 18:01:48+00:00,New York City,Retail,Department Store
91724,579,40.75060566631584,-73.98532390594482,21827,Bar,2012-05-19 02:20:23+00:00,New York City,Arts and Entertainment,Night Club
91725,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-19 19:36:25+00:00,New York City,Retail,Department Store
91726,579,40.75060566631584,-73.98532390594482,21827,Bar,2012-05-26 02:49:45+00:00,New York City,Arts and Entertainment,Night Club
91727,579,40.61429110761208,-73.99510928115475,13898,Bar,2012-05-26 06:27:25+00:00,New York City,Dining and Drinking,Bar
91728,579,40.59986309209202,-73.94175988626216,34544,Fried Chicken Joint,2012-04-15 04:09:45+00:00,New York City,Dining and Drinking,Restaurant
91729,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-15 13:55:32+00:00,New York City,Retail,Department Store
91730,579,40.62947367988548,-74.00501990464066,22943,Bar,2012-04-22 04:26:41+00:00,New York City,Dining and Drinking,Bar
91731,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-22 14:06:40+00:00,New York City,Retail,Department Store
91732,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-29 14:06:47+00:00,New York City,Retail,Department Store
91733,579,40.60014219334286,-73.99110356813573,8682,Malaysian Restaurant,2012-06-03 17:52:34+00:00,New York City,Dining and Drinking,Restaurant
91734,579,40.63357692052703,-74.00645452100342,6863,Bar,2012-06-17 03:39:04+00:00,New York City,Dining and Drinking,Bar
91735,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-06-17 15:24:49+00:00,New York City,Retail,Department Store
91736,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-13 13:43:55+00:00,New York City,Retail,Department Store
91737,579,40.62903398153488,-74.00538142897794,22943,Bar,2012-05-27 03:24:25+00:00,New York City,Dining and Drinking,Bar
91738,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-27 14:22:15+00:00,New York City,Retail,Department Store
91739,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-09-09 19:03:14+00:00,New York City,Retail,Department Store
91740,579,40.726946267342754,-73.99148807430478,7131,Bar,2012-04-12 00:10:35+00:00,New York City,Dining and Drinking,Bar
91741,579,40.61429110761208,-73.99510928115475,13898,Bar,2012-04-12 02:15:39+00:00,New York City,Dining and Drinking,Bar
91742,579,40.738665,-73.975303,3915,Medical Center,2012-04-12 13:40:05+00:00,New York City,Health and Medicine,Hospital
91743,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-26 12:49:11+00:00,New York City,Retail,Department Store
91744,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-06-07 12:42:52+00:00,New York City,Retail,Department Store
91745,579,40.72817023363015,-73.9878495820916,1419,Fast Food Restaurant,2012-06-21 01:22:16+00:00,New York City,Dining and Drinking,Restaurant
91746,579,40.72955059800335,-73.9843602377087,494,Bakery,2012-06-21 01:34:42+00:00,New York City,Dining and Drinking,Bakery
91747,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-06-21 11:55:20+00:00,New York City,Retail,Department Store
91748,579,40.58532514916689,-73.95202340155454,9587,Gym / Fitness Center,2012-05-03 16:27:08+00:00,New York City,Sports and Recreation,Gym and Studio
91749,579,40.62155951763024,-74.02729541258952,4301,Department Store,2012-05-03 20:15:56+00:00,New York City,Retail,Department Store
91750,579,40.61297510639093,-73.98253440856934,29700,Sushi Restaurant,2012-05-03 22:51:01+00:00,New York City,Dining and Drinking,Restaurant
91751,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-10 22:44:43+00:00,New York City,Retail,Department Store
91752,579,40.58532514916689,-73.95202340155454,9587,Gym / Fitness Center,2012-05-17 14:37:06+00:00,New York City,Sports and Recreation,Gym and Studio
91753,579,40.62066261773787,-73.99236038395,12878,Sushi Restaurant,2012-05-17 21:17:41+00:00,New York City,Dining and Drinking,Restaurant
91754,579,40.59855225,-73.959401,24178,Chinese Restaurant,2012-05-31 14:57:06+00:00,New York City,Dining and Drinking,Restaurant
91755,579,40.58606020705239,-73.92983436584473,3357,Movie Theater,2012-05-31 15:38:44+00:00,New York City,Arts and Entertainment,Movie Theater
91756,579,40.64408601945018,-74.01133596897125,17873,Fast Food Restaurant,2012-05-31 20:48:50+00:00,New York City,Dining and Drinking,Restaurant
91757,579,40.61297510639093,-73.98253440856934,29700,Sushi Restaurant,2012-04-10 16:43:13+00:00,New York City,Dining and Drinking,Restaurant
91758,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-17 12:51:33+00:00,New York City,Retail,Department Store
91759,579,40.76112209968293,-73.97950887680054,20057,Food Truck,2012-06-12 03:37:42+00:00,New York City,Dining and Drinking,Food Truck
91760,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-06-12 18:32:01+00:00,New York City,Retail,Department Store
91761,579,40.71825291679608,-73.99347945959305,18501,Park,2012-05-01 21:26:27+00:00,New York City,Landmarks and Outdoors,Park
91762,579,40.71732496420381,-73.99836888270403,1052,Italian Restaurant,2012-05-01 22:49:50+00:00,New York City,Dining and Drinking,Restaurant
91763,579,40.715221631740434,-73.99872468092497,23047,Chinese Restaurant,2012-05-01 23:53:40+00:00,New York City,Dining and Drinking,Restaurant
91764,579,40.58532514916689,-73.95202340155454,9587,Gym / Fitness Center,2012-05-08 16:36:33+00:00,New York City,Sports and Recreation,Gym and Studio
91765,579,40.76379699,-73.748958,23776,Sushi Restaurant,2012-05-08 22:51:09+00:00,New York City,Dining and Drinking,Restaurant
91766,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-15 21:39:49+00:00,New York City,Retail,Department Store
91767,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-22 12:45:51+00:00,New York City,Retail,Department Store
91768,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-05-29 17:01:35+00:00,New York City,Retail,Department Store
91769,579,40.76379699,-73.748958,23776,Sushi Restaurant,2012-04-04 17:33:57+00:00,New York City,Dining and Drinking,Restaurant
91770,579,40.74790144316556,-73.98689116651354,907,Korean Restaurant,2012-04-11 16:59:18+00:00,New York City,Dining and Drinking,Restaurant
91771,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-18 13:08:39+00:00,New York City,Retail,Department Store
91772,579,40.58532514916689,-73.95202340155454,9587,Gym / Fitness Center,2012-04-18 22:14:56+00:00,New York City,Sports and Recreation,Gym and Studio
91773,579,40.75061379403183,-73.98856401443481,1028,Department Store,2012-04-25 13:21:30+00:00,New York City,Retail,Department Store
91774,579,40.71648,-73.99660873,10171,Medical Center,2012-06-06 17:35:44+00:00,New York City,Health and Medicine,Medical Center
91775,579,40.71540176868439,-73.996485,20479,Cosmetics Shop,2012-06-06 17:45:22+00:00,New York City,Retail,Cosmetics Store
91776,579,40.76177813765843,-73.83262781064015,31971,Pool Hall,2012-06-06 20:08:37+00:00,New York City,Arts and Entertainment,Pool Hall
91777,579,40.76129549976404,-73.83177775947176,9447,Chinese Restaurant,2012-06-06 22:12:13+00:00,New York City,Dining and Drinking,Restaurant
