,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category
27480,184,40.700447,-73.925524,20872,Mexican Restaurant,2012-04-06 15:26:19+00:00,New York City,Dining and Drinking,Restaurant
27481,184,40.727486422997785,-73.98632168769836,11050,Neighborhood,2012-04-06 16:35:16+00:00,New York City,Landmarks and Outdoors,States and Municipalities
27482,184,40.70621215482598,-73.9225516455076,24598,Food & Drink Shop,2012-04-13 15:52:33+00:00,New York City,Retail,Food and Beverage Retail
27483,184,40.72098907275997,-73.98104874535339,3277,Deli / Bodega,2012-04-13 20:28:16+00:00,New York City,Dining and Drinking,Restaurant
27484,184,40.737605756581566,-73.99956252573816,21079,Seafood Restaurant,2012-04-13 22:02:07+00:00,New York City,Dining and Drinking,Restaurant
27485,184,40.77352187640244,-73.95678520202637,17922,Neighborhood,2012-04-20 10:59:06+00:00,New York City,Landmarks and Outdoors,States and Municipalities
27486,184,40.752043933832766,-73.9854621427848,33560,Smoke Shop,2012-04-20 13:53:20+00:00,New York City,Retail,Smoke Shop
27487,184,40.77795577013266,-73.95460641522465,28787,General Entertainment,2012-04-20 20:05:15+00:00,New York City,Arts and Entertainment,General Entertainment
27488,184,40.73632836341858,-73.99017337027854,10099,Playground,2012-04-20 20:48:26+00:00,New York City,Landmarks and Outdoors,Park
27489,184,40.72098907275997,-73.98104874535339,3277,Deli / Bodega,2012-04-27 16:18:31+00:00,New York City,Dining and Drinking,Restaurant
27490,184,40.72172024902872,-73.97979759474113,20856,Art Gallery,2012-04-27 19:22:33+00:00,New York City,Arts and Entertainment,Art Gallery
27491,184,40.72160337556048,-73.98062978298191,22955,Bank,2012-04-27 19:44:35+00:00,New York City,Business and Professional Services,Financial Service
27492,184,40.72263460147061,-73.98293693429655,3756,Chinese Restaurant,2012-04-27 21:07:15+00:00,New York City,Dining and Drinking,Restaurant
27493,184,40.70324469478431,-73.92819490933108,30234,Deli / Bodega,2012-04-27 22:30:18+00:00,New York City,Dining and Drinking,Restaurant
27494,184,40.69955779187574,-73.92379168498111,11947,Deli / Bodega,2012-06-01 14:07:40+00:00,New York City,Dining and Drinking,Restaurant
27495,184,40.72098907275997,-73.98104874535339,3277,Deli / Bodega,2012-06-01 18:55:25+00:00,New York City,Dining and Drinking,Restaurant
27496,184,40.76663535139722,-73.95925575277442,29410,Professional & Other Places,2012-06-08 15:37:06+00:00,New York City,Business and Professional Services,Business and Professional Services
27497,184,40.72098907275997,-73.98104874535339,3277,Deli / Bodega,2012-06-08 18:11:16+00:00,New York City,Dining and Drinking,Restaurant
