,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category
43170,287,40.78939508042236,-74.19575706630177,19656,Gym / Fitness Center,2012-04-20 00:01:30+00:00,New York City,Sports and Recreation,Gym and Studio
43171,287,40.77403200586489,-74.23384097977696,32495,Bank,2012-04-20 21:14:36+00:00,New York City,Business and Professional Services,Financial Service
43172,287,40.756478521279824,-73.97766832429171,22227,Fast Food Restaurant,2012-08-10 18:27:20+00:00,New York City,Dining and Drinking,Restaurant
43173,287,40.812230889520784,-74.21516507863998,7699,Burger Joint,2012-07-13 22:42:05+00:00,New York City,Dining and Drinking,Restaurant
43174,287,40.746634,-74.261087,19801,Japanese Restaurant,2012-06-08 22:56:43+00:00,New York City,Dining and Drinking,Restaurant
43175,287,40.660555887861165,-74.17174136107501,13663,Mall,2012-05-04 22:57:52+00:00,New York City,Retail,Shopping Mall
43176,287,40.79044264226192,-74.19555642280721,19656,Gym / Fitness Center,2012-05-11 23:15:53+00:00,New York City,Sports and Recreation,Gym and Studio
43177,287,40.79222737616542,-74.19713863416338,10619,Breakfast Spot,2012-07-09 17:26:22+00:00,New York City,Dining and Drinking,Breakfast Spot
43178,287,40.76633906356843,-74.21865463256836,15069,Food & Drink Shop,2012-07-30 22:34:05+00:00,New York City,Retail,Food and Beverage Retail
43179,287,40.71855465714273,-73.98899737888202,22624,Bar,2012-06-04 03:59:14+00:00,New York City,Dining and Drinking,Bar
43180,287,40.77045944,-74.224858,20736,Fast Food Restaurant,2012-06-11 02:08:18+00:00,New York City,Dining and Drinking,Restaurant
43181,287,40.75070470869608,-74.20384568395536,15651,Government Building,2012-06-11 17:08:48+00:00,New York City,Community and Government,Government Building
43182,287,40.7936848542039,-74.25521850585938,22241,Mall,2012-06-18 19:23:28+00:00,New York City,Retail,Shopping Mall
43183,287,40.79393362737439,-74.25663940001883,12954,Chinese Restaurant,2012-06-18 19:35:35+00:00,New York City,Dining and Drinking,Restaurant
43184,287,40.69287620917827,-73.98438319412892,31749,Office,2012-05-21 14:49:29+00:00,New York City,Business and Professional Services,Office
43185,287,40.79044264226192,-74.19555642280721,19656,Gym / Fitness Center,2012-05-28 19:02:20+00:00,New York City,Sports and Recreation,Gym and Studio
43186,287,40.76551584074067,-74.23252846553892,16902,Drugstore / Pharmacy,2012-04-07 18:17:17+00:00,New York City,Retail,Pharmacy
43187,287,40.812230889520784,-74.21516507863998,7699,Burger Joint,2012-04-14 23:12:13+00:00,New York City,Dining and Drinking,Restaurant
43188,287,40.813984,-74.218488,12029,Dessert Shop,2012-04-14 23:40:39+00:00,New York City,Dining and Drinking,Dessert Shop
43189,287,40.766068671290064,-74.21616996870303,15108,Drugstore / Pharmacy,2012-04-21 16:18:58+00:00,New York City,Retail,Pharmacy
43190,287,40.812230889520784,-74.21516507863998,7699,Burger Joint,2012-04-28 18:37:13+00:00,New York City,Dining and Drinking,Restaurant
43191,287,40.79231019272757,-74.197048,10619,Breakfast Spot,2012-04-28 21:32:21+00:00,New York City,Dining and Drinking,Breakfast Spot
43192,287,40.79044264226192,-74.19555642280721,19656,Gym / Fitness Center,2012-06-09 01:39:55+00:00,New York City,Sports and Recreation,Gym and Studio
43193,287,40.78668415546417,-74.23211393333334,15962,Diner,2012-05-05 04:14:20+00:00,New York City,Dining and Drinking,Restaurant
43194,287,40.77403200586489,-74.23384097977696,32495,Bank,2012-05-05 18:20:49+00:00,New York City,Business and Professional Services,Financial Service
43195,287,40.79292840678882,-74.19686346794431,7158,Bookstore,2012-05-05 19:51:28+00:00,New York City,Retail,Bookstore
