,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category
34321,221,40.83093216404602,-73.90164201197406,19938,Medical Center,2012-04-13 16:51:09+00:00,New York City,Health and Medicine,Medical Center
34322,221,40.96784472745068,-74.07613277435303,23827,Department Store,2012-04-20 00:03:19+00:00,New York City,Retail,Department Store
34323,221,40.94868513425679,-73.9878495820916,9589,Bar,2012-04-20 01:54:59+00:00,New York City,Dining and Drinking,Bar
34324,221,40.83321565778795,-73.89021597644738,11974,Building,2012-04-20 16:59:46+00:00,New York City,Landmarks and Outdoors,Structure
34325,221,40.704700929077575,-73.70470028255504,12944,Convenience Store,2012-04-27 12:17:16+00:00,New York City,Retail,Convenience Store
34326,221,40.75082055374632,-73.99179223535523,12461,Bakery,2012-07-20 13:27:30+00:00,New York City,Dining and Drinking,Bakery
34327,221,40.81603068036914,-73.91826885573577,26801,Building,2012-07-20 14:03:41+00:00,New York City,Landmarks and Outdoors,Structure
34328,221,40.832250250852645,-73.89277684453057,34061,Food & Drink Shop,2012-06-08 17:40:48+00:00,New York City,Retail,Food and Beverage Retail
34329,221,40.83321565778795,-73.89021597644738,11974,Building,2012-06-15 13:31:27+00:00,New York City,Landmarks and Outdoors,Structure
34330,221,40.83332208414151,-73.89431564598259,12172,Deli / Bodega,2012-05-04 17:08:29+00:00,New York City,Dining and Drinking,Restaurant
34331,221,40.78567563696274,-73.9845085144043,954,Beer Garden,2012-05-11 22:50:04+00:00,New York City,Dining and Drinking,Bar
34332,221,40.69424046839852,-73.98734092712402,10471,Government Building,2012-05-25 13:10:25+00:00,New York City,Community and Government,Government Building
34333,221,40.69375934315463,-73.9867591687836,4887,Bakery,2012-05-25 17:05:37+00:00,New York City,Dining and Drinking,Bakery
34334,221,40.70829557823132,-73.69967937469482,11574,Library,2012-05-25 21:36:31+00:00,New York City,Community and Government,Library
34335,221,40.84912372675634,-73.88328538724211,22829,Coffee Shop,2012-09-14 17:25:47+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House"
34336,221,40.79005808189985,-73.95325005054474,5801,Medical Center,2012-09-14 20:41:35+00:00,New York City,Health and Medicine,Hospital
34337,221,40.97256555872397,-73.96075958860462,23523,Cosmetics Shop,2012-09-14 22:02:18+00:00,New York City,Retail,Cosmetics Store
34338,221,40.97194643728148,-73.96098344102751,17730,Drugstore / Pharmacy,2012-09-14 23:13:40+00:00,New York City,Retail,Pharmacy
34339,221,40.972154374213545,-73.96090507507324,8696,Coffee Shop,2012-04-09 11:42:49+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House"
34340,221,40.8374972151097,-73.88441083515863,25146,Sandwich Place,2012-08-13 17:19:02+00:00,New York City,Dining and Drinking,Restaurant
34341,221,40.69424046839852,-73.98734092712402,10471,Government Building,2012-07-09 14:22:49+00:00,New York City,Community and Government,Government Building
34342,221,40.69375934315463,-73.9867591687836,4887,Bakery,2012-07-09 15:37:32+00:00,New York City,Dining and Drinking,Bakery
34343,221,40.807780354900906,-73.94428563404738,24923,Office,2012-07-16 13:27:49+00:00,New York City,Business and Professional Services,Office
34344,221,40.8267999360468,-73.92047882080078,11115,Government Building,2012-07-16 14:32:18+00:00,New York City,Community and Government,Government Building
34345,221,40.826414405525696,-73.92124270636728,31103,American Restaurant,2012-07-16 15:22:10+00:00,New York City,Dining and Drinking,Restaurant
34346,221,40.69424046839852,-73.98734092712402,10471,Government Building,2012-06-04 14:38:10+00:00,New York City,Community and Government,Government Building
34347,221,40.83321565778795,-73.89021597644738,11974,Building,2012-06-11 13:50:05+00:00,New York City,Landmarks and Outdoors,Structure
34348,221,40.80218039170857,-73.94691467285156,9744,Student Center,2012-06-18 14:47:11+00:00,New York City,Community and Government,Education
34349,221,40.82465770207865,-73.89201318110189,36248,Fast Food Restaurant,2012-06-18 17:09:50+00:00,New York City,Dining and Drinking,Restaurant
34350,221,40.842865,-73.89794049,12269,Fast Food Restaurant,2012-05-14 17:37:41+00:00,New York City,Dining and Drinking,Restaurant
34351,221,40.965828,-73.954831,16998,Gas Station / Garage,2012-05-14 23:42:25+00:00,New York City,Travel and Transportation,Fuel Station
34352,221,40.966236,-73.95556718333333,22799,Gas Station / Garage,2012-04-07 16:56:00+00:00,New York City,Travel and Transportation,Fuel Station
34353,221,40.968229,-73.958336,20508,Automotive Shop,2012-04-07 17:02:55+00:00,New York City,Retail,Automotive Shop
34354,221,40.91552327277213,-74.0573787689209,10547,Department Store,2012-04-07 18:25:37+00:00,New York City,Retail,Department Store
34355,221,40.9145503626772,-74.0591812133789,8137,Burger Joint,2012-04-07 19:45:56+00:00,New York City,Dining and Drinking,Restaurant
34356,221,40.91615141779696,-74.07502232197021,17446,Seafood Restaurant,2012-07-07 23:59:52+00:00,New York City,Dining and Drinking,Restaurant
34357,221,40.983991,-73.978946,19865,Pizza Place,2012-07-28 00:50:43+00:00,New York City,Dining and Drinking,Restaurant
