500, MultiVAE, 0.0, 0.47318313303339266
500, MultiVAE, 0.2, 0.4753485605098029
500, MultiVAE, 0.4, 0.49167831991771416
500, MultiVAE, 0.6, 0.514574763127698
500, MultiVAE, 0.8, 0.5519550598804033
500, MultiVAE, 1.0, 0.6168819262869514
504, MultiVAE, 0.0, 0.4743818699512099
504, MultiVAE, 0.2, 0.47622182549666814
504, MultiVAE, 0.4, 0.4944709508275804
504, MultiVAE, 0.6, 0.5239670956206866
504, MultiVAE, 0.8, 0.5574637826416537
504, MultiVAE, 1.0, 0.6245264303917497
501, MultiVAE, 0.0, 0.47163053697479707
501, MultiVAE, 0.2, 0.4758116706484987
501, MultiVAE, 0.4, 0.4865486120703848
501, MultiVAE, 0.6, 0.5102215509218926
501, MultiVAE, 0.8, 0.5408935705084652
501, MultiVAE, 1.0, 0.6017561857208151
502, MultiVAE, 0.0, 0.47422852064433396
502, MultiVAE, 0.2, 0.4755107256279778
502, MultiVAE, 0.4, 0.4986942545385853
502, MultiVAE, 0.6, 0.5164200719266412
502, MultiVAE, 0.8, 0.5660920546016242
502, MultiVAE, 1.0, 0.6357868471316563
503, MultiVAE, 0.0, 0.47021858711732123
503, MultiVAE, 0.2, 0.4760678233032709
503, MultiVAE, 0.4, 0.4924086390400908
503, MultiVAE, 0.6, 0.5240471215431728
503, MultiVAE, 0.8, 0.5604897911913334
503, MultiVAE, 1.0, 0.6323001621220687
