,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category
147900,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-13 02:10:00+00:00,New York City,Dining and Drinking,Bar
147901,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-20 00:06:55+00:00,New York City,Dining and Drinking,Bar
147902,947,40.739977397073,-73.99332451104736,854,Bar,2012-04-20 06:18:04+00:00,New York City,Dining and Drinking,Bar
147903,947,40.73233045525843,-74.0016399059716,45,Bar,2012-04-20 07:31:37+00:00,New York City,Dining and Drinking,Bar
147904,947,40.74422471878332,-73.98403884753738,35239,Bar,2012-07-06 03:36:01+00:00,New York City,Dining and Drinking,Bar
147905,947,40.743313,-73.97992594014012,1234,Bar,2012-07-06 07:08:17+00:00,New York City,Dining and Drinking,Bar
147906,947,40.73233045525843,-74.0016399059716,45,Bar,2012-07-06 07:53:44+00:00,New York City,Dining and Drinking,Bar
147907,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-07-06 09:09:55+00:00,New York City,Dining and Drinking,Restaurant
147908,947,40.739977397073,-73.99332451104736,854,Bar,2012-05-11 06:06:46+00:00,New York City,Dining and Drinking,Bar
147909,947,40.75414925627699,-73.98759841918945,14677,Bank,2012-04-09 17:35:41+00:00,New York City,Business and Professional Services,Financial Service
147910,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-04-09 18:25:04+00:00,New York City,Dining and Drinking,Restaurant
147911,947,40.74233400165071,-73.98385519576951,378,BBQ Joint,2012-04-09 19:32:48+00:00,New York City,Dining and Drinking,Restaurant
147912,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-09 21:07:31+00:00,New York City,Dining and Drinking,Bar
147913,947,40.75974787601109,-73.98112335499499,28692,Bar,2012-04-16 19:52:55+00:00,New York City,Dining and Drinking,Juice Bar
147914,947,40.73535632201996,-73.99206161499023,7147,Clothing Store,2012-04-16 21:09:58+00:00,New York City,Retail,Fashion Retail
147915,947,40.75414925627699,-73.98759841918945,14677,Bank,2012-04-23 20:41:58+00:00,New York City,Business and Professional Services,Financial Service
147916,947,40.74995544581752,-73.98755550384521,3233,Clothing Store,2012-04-23 20:58:45+00:00,New York City,Retail,Fashion Retail
147917,947,40.736949700653255,-73.99083852767944,143,Brewery,2012-04-23 22:16:46+00:00,New York City,Dining and Drinking,Brewery
147918,947,40.72957974686472,-73.9869141226312,2601,Ice Cream Shop,2012-07-02 19:16:57+00:00,New York City,Dining and Drinking,Dessert Shop
147919,947,40.76761226156933,-73.96849438548088,4404,Coffee Shop,2012-05-07 21:57:18+00:00,New York City,Dining and Drinking,"Cafe, Coffee, and Tea House"
147920,947,40.74910525967178,-73.98820539983072,4662,Video Game Store,2012-05-21 19:19:13+00:00,New York City,Retail,Computers and Electronics Retail
147921,947,40.74907763805906,-73.98815631866455,35553,Video Game Store,2012-05-21 19:45:00+00:00,New York City,Retail,Computers and Electronics Retail
147922,947,40.74899599227455,-73.98611065687932,5181,Clothing Store,2012-05-21 20:04:24+00:00,New York City,Retail,Fashion Retail
147923,947,40.74904512643806,-73.98845672607422,5789,Drugstore / Pharmacy,2012-05-21 20:12:58+00:00,New York City,Retail,Pharmacy
147924,947,40.66771638775388,-73.93133640289307,14741,Electronics Store,2012-05-21 21:19:53+00:00,New York City,Retail,Computers and Electronics Retail
147925,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-14 01:47:20+00:00,New York City,Dining and Drinking,Bar
147926,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-21 01:06:58+00:00,New York City,Dining and Drinking,Bar
147927,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-04-21 06:31:56+00:00,New York City,Dining and Drinking,Restaurant
147928,947,40.739977397073,-73.99332451104736,854,Bar,2012-04-21 07:24:12+00:00,New York City,Dining and Drinking,Bar
147929,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-04-21 09:38:31+00:00,New York City,Dining and Drinking,Restaurant
147930,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-28 02:29:27+00:00,New York City,Dining and Drinking,Bar
147931,947,40.739977397073,-73.99332451104736,854,Bar,2012-04-28 07:36:35+00:00,New York City,Dining and Drinking,Bar
147932,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-04-28 08:09:23+00:00,New York City,Dining and Drinking,Restaurant
147933,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-07-07 02:34:11+00:00,New York City,Dining and Drinking,Bar
147934,947,40.74422471878332,-73.98403884753738,35239,Bar,2012-07-07 05:46:54+00:00,New York City,Dining and Drinking,Bar
147935,947,40.7636462551771,-73.98938762822706,6534,Bar,2012-07-07 06:37:55+00:00,New York City,Dining and Drinking,Bar
147936,947,40.74760293839914,-73.98625987220174,2883,Korean Restaurant,2012-07-07 07:22:42+00:00,New York City,Dining and Drinking,Restaurant
147937,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-06-09 02:11:11+00:00,New York City,Dining and Drinking,Bar
147938,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-06-09 07:42:51+00:00,New York City,Dining and Drinking,Restaurant
147939,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-05-05 01:56:29+00:00,New York City,Dining and Drinking,Bar
147940,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-05-12 07:17:58+00:00,New York City,Dining and Drinking,Restaurant
147941,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-05-12 23:30:20+00:00,New York City,Dining and Drinking,Bar
147942,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-08 17:32:15+00:00,New York City,Dining and Drinking,Bar
147943,947,40.750248045828585,-73.98991584777832,5779,Clothing Store,2012-04-08 19:22:54+00:00,New York City,Retail,Fashion Retail
147944,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-15 04:30:32+00:00,New York City,Dining and Drinking,Bar
147945,947,40.74302613744642,-73.98023377661316,13259,Deli / Bodega,2012-04-22 01:06:05+00:00,New York City,Dining and Drinking,Restaurant
147946,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-22 01:13:44+00:00,New York City,Dining and Drinking,Bar
147947,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-29 02:02:11+00:00,New York City,Dining and Drinking,Bar
147948,947,40.739977397073,-73.99332451104736,854,Bar,2012-04-29 08:59:08+00:00,New York City,Dining and Drinking,Bar
147949,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-04-29 09:36:26+00:00,New York City,Dining and Drinking,Restaurant
147950,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-07-08 01:07:58+00:00,New York City,Dining and Drinking,Bar
147951,947,40.743313,-73.97992594014012,1234,Bar,2012-07-08 07:06:37+00:00,New York City,Dining and Drinking,Bar
147952,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-07-08 07:47:16+00:00,New York City,Dining and Drinking,Bar
147953,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-06-10 03:17:27+00:00,New York City,Dining and Drinking,Bar
147954,947,40.71936953474936,-73.98957701365262,1940,Bar,2012-06-10 07:56:17+00:00,New York City,Dining and Drinking,Bar
147955,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-06-10 08:32:37+00:00,New York City,Dining and Drinking,Restaurant
147956,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-06-17 01:46:36+00:00,New York City,Dining and Drinking,Bar
147957,947,40.71936953474936,-73.98957701365262,1940,Bar,2012-06-17 06:48:17+00:00,New York City,Dining and Drinking,Bar
147958,947,40.74251160248479,-73.98034282192653,1720,Bar,2012-05-13 07:26:52+00:00,New York City,Dining and Drinking,Bar
147959,947,40.743313,-73.97992594014012,1234,Bar,2012-05-13 07:47:49+00:00,New York City,Dining and Drinking,Bar
147960,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-05-13 08:27:32+00:00,New York City,Dining and Drinking,Restaurant
147961,947,40.646437,-73.998105,25148,General Entertainment,2012-04-12 00:37:28+00:00,New York City,Arts and Entertainment,General Entertainment
147962,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-07-05 23:18:54+00:00,New York City,Dining and Drinking,Bar
147963,947,40.74448892047892,-73.98093396123286,2692,BBQ Joint,2012-06-07 03:54:21+00:00,New York City,Dining and Drinking,Restaurant
147964,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-04-24 00:15:39+00:00,New York City,Dining and Drinking,Bar
147965,947,40.74068911286629,-74.00761842727661,4023,American Restaurant,2012-04-24 02:55:16+00:00,New York City,Dining and Drinking,Restaurant
147966,947,40.738098,-74.00417,24,American Restaurant,2012-04-24 05:03:46+00:00,New York City,Dining and Drinking,Restaurant
147967,947,40.73821643777286,-73.9878495820916,332,French Restaurant,2012-05-15 03:01:45+00:00,New York City,Dining and Drinking,Restaurant
147968,947,40.75372797263211,-73.98368835767094,726,Park,2012-05-15 21:41:40+00:00,New York City,Landmarks and Outdoors,Park
147969,947,40.745180776401206,-73.97943602217596,36471,Other Great Outdoors,2012-07-04 21:03:30+00:00,New York City,Landmarks and Outdoors,Other Great Outdoors
147970,947,40.646437,-73.998105,25148,General Entertainment,2012-06-13 20:48:53+00:00,New York City,Arts and Entertainment,General Entertainment
147971,947,40.74304318524658,-73.98022803738444,2546,Bar,2012-05-16 00:56:42+00:00,New York City,Dining and Drinking,Bar
