,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category
152391,979,40.59057903474003,-74.06620530900362,28383,Beach,2012-04-20 16:18:11+00:00,New York City,Landmarks and Outdoors,Beach
152392,979,40.60679958140643,-74.04416981025437,3921,Bridge,2012-04-20 16:20:25+00:00,New York City,Landmarks and Outdoors,Bridge
152393,979,40.57263129162902,-74.08819198608397,17576,Beach,2012-07-20 23:49:38+00:00,New York City,Landmarks and Outdoors,Beach
152394,979,40.59075550773184,-74.06651508741021,28383,Beach,2012-07-20 23:52:31+00:00,New York City,Landmarks and Outdoors,Beach
152395,979,40.57263129162902,-74.08819198608397,17576,Beach,2012-06-08 23:04:58+00:00,New York City,Landmarks and Outdoors,Beach
152396,979,40.59075550773184,-74.06651508741021,28383,Beach,2012-06-08 23:07:49+00:00,New York City,Landmarks and Outdoors,Beach
152397,979,40.60679958140643,-74.04416981025437,3921,Bridge,2012-06-08 23:10:29+00:00,New York City,Landmarks and Outdoors,Bridge
152398,979,40.60679958140643,-74.04416981025437,3921,Bridge,2012-05-04 16:38:15+00:00,New York City,Landmarks and Outdoors,Bridge
152399,979,40.57393518797987,-74.0842866897583,17576,Beach,2012-04-09 17:24:21+00:00,New York City,Landmarks and Outdoors,Beach
152400,979,40.59057903474003,-74.06620530900362,28383,Beach,2012-04-09 17:27:05+00:00,New York City,Landmarks and Outdoors,Beach
152401,979,40.60679958140643,-74.04416981025437,3921,Bridge,2012-04-09 17:29:56+00:00,New York City,Landmarks and Outdoors,Bridge
152402,979,40.705888200473375,-73.9900016784668,3668,Bridge,2012-04-09 17:44:53+00:00,New York City,Landmarks and Outdoors,Bridge
152403,979,40.71878936305442,-73.99280801499084,3715,Deli / Bodega,2012-04-09 22:10:18+00:00,New York City,Dining and Drinking,Restaurant
152404,979,40.57393518797987,-74.0842866897583,17576,Beach,2012-04-16 17:24:26+00:00,New York City,Landmarks and Outdoors,Beach
152405,979,40.59057903474003,-74.06620530900362,28383,Beach,2012-04-16 17:27:17+00:00,New York City,Landmarks and Outdoors,Beach
152406,979,40.705888200473375,-73.9900016784668,3668,Bridge,2012-04-16 17:52:41+00:00,New York City,Landmarks and Outdoors,Bridge
152407,979,40.71878936305442,-73.99280801499084,3715,Deli / Bodega,2012-04-16 21:29:38+00:00,New York City,Dining and Drinking,Restaurant
152408,979,40.57393518797987,-74.0842866897583,17576,Beach,2012-04-23 17:18:16+00:00,New York City,Landmarks and Outdoors,Beach
152409,979,40.59057903474003,-74.06620530900362,28383,Beach,2012-04-23 17:21:00+00:00,New York City,Landmarks and Outdoors,Beach
152410,979,40.60679958140643,-74.04416981025437,3921,Bridge,2012-04-23 17:24:01+00:00,New York City,Landmarks and Outdoors,Bridge
152411,979,40.57263129162902,-74.08819198608397,17576,Beach,2012-07-16 13:48:13+00:00,New York City,Landmarks and Outdoors,Beach
152412,979,40.7188064570855,-73.99300887473368,35677,Office,2012-06-04 22:11:07+00:00,New York City,Business and Professional Services,Office
152413,979,40.59075550773184,-74.06651508741021,28383,Beach,2012-06-11 17:40:35+00:00,New York City,Landmarks and Outdoors,Beach
