,uid,lat,lng,venueID,venue_descr,time,city_name,First_Category,Second_Category
98400,627,40.80704892660409,-73.98949666834338,29277,Clothing Store,2012-07-13 20:42:42+00:00,New York City,Retail,Boutique
98401,627,40.80692447587002,-73.98964588103375,17614,Mall,2012-07-13 21:12:20+00:00,New York City,Retail,Shopping Mall
98402,627,40.80633842289551,-73.98830652236938,16239,Cosmetics Shop,2012-07-13 21:16:38+00:00,New York City,Retail,Cosmetics Store
98403,627,40.782231214064105,-74.00669574737549,8435,Food & Drink Shop,2012-07-13 21:33:56+00:00,New York City,Retail,Food and Beverage Retail
98404,627,40.781910773199535,-74.00678161202805,20727,Other Great Outdoors,2012-07-13 21:34:02+00:00,New York City,Landmarks and Outdoors,Other Great Outdoors
98405,627,40.82118176815919,-73.99176120758057,10071,Food & Drink Shop,2012-06-01 14:18:49+00:00,New York City,Retail,Food and Beverage Retail
98406,627,40.78985044450582,-74.01535464038565,11615,Bank,2012-05-04 13:37:47+00:00,New York City,Business and Professional Services,Financial Service
98407,627,40.79463397150141,-74.01207237509439,16464,Bank,2012-05-04 13:59:33+00:00,New York City,Business and Professional Services,Financial Service
98408,627,40.81679808117905,-74.05116897374944,34136,Other Great Outdoors,2012-05-04 14:10:52+00:00,New York City,Landmarks and Outdoors,Other Great Outdoors
98409,627,40.801063553362994,-74.01331183854448,24180,Gas Station / Garage,2012-05-04 14:19:21+00:00,New York City,Travel and Transportation,Fuel Station
98410,627,40.82118176815919,-73.99176120758057,10071,Food & Drink Shop,2012-05-04 14:34:19+00:00,New York City,Retail,Food and Beverage Retail
98411,627,40.797960508726646,-74.02059352386307,33196,Bar,2012-05-04 16:37:21+00:00,New York City,Dining and Drinking,Bar
98412,627,40.827295162868886,-73.98689116651353,24421,Pet Store,2012-05-04 19:23:42+00:00,New York City,Retail,Pet Supplies Store
98413,627,40.90879285368589,-74.03360116972507,9183,American Restaurant,2012-05-04 22:09:05+00:00,New York City,Dining and Drinking,Restaurant
98414,627,40.806745610286605,-73.98898016198088,13035,Clothing Store,2012-04-16 16:21:26+00:00,New York City,Retail,Fashion Retail
98415,627,40.79302726666667,-74.02044505,25411,Post Office,2012-05-07 17:58:53+00:00,New York City,Community and Government,Government Building
98416,627,40.797960508726646,-74.02059352386307,33196,Bar,2012-05-07 18:14:14+00:00,New York City,Dining and Drinking,Bar
98417,627,40.7928123,-74.00191123333333,26987,Laundry Service,2012-05-14 15:31:19+00:00,New York City,Business and Professional Services,Laundry Service
98418,627,40.797960508726646,-74.02059352386307,33196,Bar,2012-05-14 15:53:41+00:00,New York City,Dining and Drinking,Bar
